f,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
107744446600.82518,3.085889051180148,3.0950303899034446,3.103973810431666,3.1132477026961487,3.1221113154060873,3.1314121685550393,3.140655900640048,3.14962919134831,3.158437394467007,3.1677915483096624,3.176588701836,3.185504311579033,0.0023244397973600003,0.00259275231082,0.0028748687037,0.0031777634977600004,0.0035110215314,0.0038896076232,0.0043343868582,0.004875865728000001,0.005558441808,0.0064473985784,0.007635373199999999,0.009259256831999999
108698435109.24504,3.0858890432943547,3.095030380133029,3.104009034768103,3.1132476881350812,3.1221466367942394,3.131412146896031,3.1406558738375603,3.149629157598035,3.158472894836492,3.167827086391978,3.176624266006118,3.185504191625036,0.00234528444358,0.0026159746748200003,0.00290060406976,0.0032061674528800006,0.003542401408,0.0039243267828,0.004373056044,0.0049192753792,0.0056079506107999996,0.006504781248,0.007703286404799999,0.009341429024
109661043744.81036,3.085924168764074,3.0950655556854794,3.1040090225866983,3.113247673310612,3.122146618771177,3.1314475165655624,3.14069129047296,3.1496291232130416,3.158472850304596,3.1678270267390407,3.1766241826535415,3.185504069502371,0.002366335794,0.0026394231540799997,0.002926559202,0.0032348290162400005,0.0035740299919999998,0.0039593514496,0.00441206912,0.0049631109632,0.0056578902118,0.006562626048,0.007771727108799999,0.009424350832
110632279753.93109,3.085924160587333,3.0950655455553715,3.1040442466828155,3.113282947117333,3.122181939704248,3.1314474941137367,3.14069126271519,3.149664582712652,3.158472804992478,3.1678269660000007,3.176624097771855,3.185539641281767,0.00238756702848,0.0026630749144,0.00295277070144,0.0032637702141,0.0036059970366,0.0039947078578,0.004451411959999999,0.005007365200399999,0.0057082563432,0.006621004800000001,0.007840809444399998,0.009508075528199999
111612146596.07896,3.0859241522607648,3.095100720941733,3.104044234055115,3.113282931749741,3.1221819210297506,3.131482863180112,3.140726678557589,3.149664547060177,3.1585083031575327,3.1678625010600974,3.1766596576845116,3.1855395147336916,0.0024089950111199996,0.0026869565798400006,0.0029792016751,0.003292957746,0.0036381912300000006,0.004030370176,0.004491134581999999,0.0050520174072,0.005759116954400001,0.006679955035,0.0079105421488,0.009592497041199998
112600643770.37604,3.0859592774837044,3.095100710440538,3.104044221197167,3.1133182052041115,3.1221819020023105,3.1314828399138976,3.140726649767871,3.1497000055040005,3.158508256188604,3.167862438104437,3.1766595697715685,3.185539385982567,0.00243063006498,0.0027110412599400005,0.0030058757813000003,0.00332242877512,0.0036707034780000002,0.00406636384,0.0045312219721999995,0.0050970532800000004,0.0058104075236,0.006739402025,0.0079808368496,0.009677632478199999
113597766637.48972,3.085959268849931,3.095100699747686,3.104079444805839,3.1133181892747914,3.1222172221379196,3.131482816232176,3.140726620490163,3.1496999685785605,3.158543752874437,3.16786237401799,3.1766594802225603,3.185539254835663,0.00245245518154,0.0027353476105800006,0.00303281023392,0.00335214933936,0.0037035194008,0.004102676032,0.0045716283601999995,0.005142486624000001,0.005862193155,0.00679938297,0.008051808832,0.0097635889278
114603944340.37997,3.0859943939586927,3.095135874758997,3.10407943147623,3.113318173056022,3.1222172024109773,3.131518184229406,3.140762034966258,3.1496999309746423,3.1585437042036757,3.1678979059241312,3.176659389105946,3.1855748177253194,0.0024744946467999997,0.0027598948378,0.0030599742830400003,0.0033821416304399997,0.0037366326060000003,0.0041393301432,0.0046124506608,0.0051883459056,0.0059144081724,0.0068599008147999995,0.008123386803200001,0.0098503144908
115618740888.7209,3.0859943850078455,3.0951358636733777,3.1041146548051026,3.1133534458438774,3.12225252203776,3.1315181596764,3.1407620046148157,3.149735387612438,3.1585436546312864,3.167897839491937,3.17669494285526,3.18557468185536,0.0024967204152,0.0027846481888,0.0030874025134,0.0034124249880200003,0.0037700498639999997,0.0041763149922,0.0046536016092,0.005234625125,0.005967120814199999,0.0069209856099999995,0.008195652392399999,0.009937806367200002
116642592347.61769,3.0859943758923576,3.0951710384849735,3.1041146409856544,3.1133534290304925,3.1222525015922047,3.1315535269906976,3.1407974182023777,3.14973534865359,3.1585791489125623,3.167897771921597,3.1766948484486233,3.1855745436043104,0.0025191534742,0.00280964621896,0.0031150670821,0.00344296796372,0.0038037640332000003,0.004213642182,0.004695168939,0.00528130105,0.0060202938656,0.0069825687659999984,0.008268514042799999,0.010026047868
117675500270.84102,3.0860295007099685,3.0951710269894055,3.1041498640144933,3.1133887014117647,3.122287820669159,3.1315535015425837,3.140797386747939,3.1497708040886305,3.1585790975683845,3.16793330041942,3.1766947523171556,3.185574402827678,0.0025418082929399995,0.0028348606498799995,0.00314300319632,0.00347380941312,0.0038378179799999994,0.0042512996955999995,0.0047370644562,0.005328432938399999,0.006073930968800001,0.0070447610574,0.0083420529786,0.010115110386000001
118717932085.93208,3.0860294912569377,3.095206201583835,3.104149849686397,3.1133886839815688,3.1222877994853375,3.1315888681499136,3.1408327993904717,3.149770763708006,3.1586145901860783,3.1679332303686434,3.1767303011845596,3.1856099560482076,0.00256465957662,0.0028603235678400004,0.0031711788614399994,0.00350491366656,0.0038721331199999993,0.0042892999792000005,0.0047794122768,0.0053759610111999995,0.00612810018,0.007107483676200001,0.0084162807736,0.0102050154012
119768948779.30876,3.086064615932398,3.095206189665398,3.104185072397864,3.1134239559356742,3.1222877779139693,3.1315888417824373,3.1408327667757976,3.149806217902076,3.158614536952852,3.1679687565523516,3.1767302015807197,3.1856098102326755,0.0025877328825599996,0.0028860026025599997,0.0031996299185400004,0.0035363202784000005,0.00390676632,0.0043276301650000005,0.004822087816,0.005423945587800001,0.006182732845,0.007170816141599999,0.0084911390536,0.0102956490686
120829974487.22546,3.0860646061295642,3.0952413640278946,3.1041850575435253,3.113423937857677,3.1223230960274546,3.1316242076336582,3.1408681784692405,3.1498061760302765,3.158650027890891,3.167968683953477,3.176765747081696,3.1856096617893708,0.0026110094225599997,0.0029119374562,0.00322832373336,0.0035680105188000003,0.003941775227599999,0.0043663389504,0.004865180700000001,0.005472361313400001,0.006237862693199999,0.0072346782359999995,0.008566722686999999,0.0103871037578
121900053266.54008,3.0860997306474727,3.0952413516699893,3.1042202799179175,3.1134592093755877,3.1223230736648695,3.1316241802970164,3.140868144690478,3.149806133444189,3.1586499727526967,3.167968610095806,3.176765643911824,3.1856452073242245,0.0026345152791,0.00293809165598,0.0032573003163199996,0.0035999681900000004,0.003977044747199999,0.0044053772088,0.0049086008250000005,0.0055211674884000006,0.006293455386,0.0072990742944,0.008642900326,0.0104794738792
122979668873.62886,3.086099720482164,3.095276525785325,3.104220264517344,3.113459190623852,3.1223583911987154,3.131659545365894,3.140903555348327,3.149841585571964,3.1586499165894035,3.1680041325389365,3.176765538850178,3.185645053518468,0.00265822410718,0.0029645054934,0.0032865228579999997,0.0036322585399999998,0.0040126550372,0.004444794512,0.0049525096795999994,0.0055704664904,0.0063495812568,0.0073641524838000015,0.008719790905,0.0105725711336
124068822268.38937,3.0861348448311285,3.0952765129707944,3.1042554865343086,3.113494461659289,3.1223583680006404,3.131659517033615,3.140903520317716,3.149841541402777,3.1586854047228474,3.168004055988364,3.1768010789708736,3.1856448969181526,0.00268216603764,0.0029911454196800006,0.0033160355501000004,0.0036648166896,0.004048596224000001,0.004484540850999999,0.0049967452892,0.005620195826000001,0.0064062408058,0.007429723631400001,0.008797443782400001,0.010666525111200002
125167509905.5166,3.0861348342887496,3.0953116868198323,3.1042554705649423,3.113494442236115,3.122393684910777,3.131694881267871,3.1409389299342636,3.1498769921257006,3.1586853465396447,3.168039575943282,3.1768009700975854,3.1856804344456706,0.00270631769916,0.0030180523266000003,0.0033458009197600003,0.0036976718658,0.004084843251,0.004524702081199999,0.0050414346874,0.0056704185542,0.006463362263600001,0.007495942056000001,0.008875725033599999,0.010761360408
126275723534.29285,3.086169958452388,3.0953116735309147,3.104290692203428,3.1135297127493042,3.1223936608542355,3.1316948519127736,3.1409388936175993,3.149876946361938,3.1587208327896064,3.16803949654224,3.176800859305279,3.1856802721427266,0.0027307097675,0.003045188541,0.0033758603046,0.0037308657976,0.0041214561125999995,0.004565156508799999,0.0050864857908,0.005721035565,0.0065210535936000005,0.007562759502000001,0.0089546835816,0.010857028368
127393991339.71028,3.086169947519381,3.095346847099056,3.104290675645776,3.1135296926151113,3.122428977094778,3.1317302152840685,3.140974302159334,3.1499123956687,3.1587207724951534,3.1680750138935716,3.1768363937673283,3.1856801069918594,0.0027553112944999998,0.00307259204736,0.003406175556,0.0037643210968000005,0.0041583752320000006,0.0046060616826,0.0051319557504,0.005772146544,0.0065792061952,0.0076301537862,0.0090344414086,0.010953517359
128522323920.41533,3.086205071483874,3.0953468333174166,3.1043258968860084,3.113564962628987,3.122464293079904,3.1317301848522194,3.1409742644925753,3.149912348234764,3.1587562568051952,3.1680749316504997,3.176836278906698,3.1856799388319375,0.002780160538,0.0031002351116799997,0.0034367886936399997,0.0037980802438000003,0.004195648179,0.0046472596002,0.0051778578024,0.0058236867359999995,0.0066379293294,0.007698146348199999,0.009114861943000001,0.011050898775
129660727554.2465,3.0862050601446653,3.0953820065843347,3.1043258797160753,3.113564941742908,3.122464267703291,3.131765547357951,3.1410096718661777,3.1499477960156965,3.158756194304872,3.1681104461923963,3.1768718094963155,3.185715464784507,0.00280522247616,0.00312814930378,0.003467667928299999,0.0038321709633999997,0.004233251003,0.0046888733408,0.005224179233000001,0.005875756978399999,0.0066971486322,0.0077668233136,0.0091960470196,0.0111491993844
130808633237.92236,3.086240183895751,3.0953819922927943,3.1043611005317184,3.113600211172991,3.1224995829585547,3.131765515766777,3.1410096328417794,3.149947746865989,3.1587916765411723,3.1681103609864874,3.1768716905088707,3.185715290546918,0.00283053593232,0.00315630626126,0.00349885245056,0.0038666012112,0.0042712314084,0.004730885543999999,0.005270896797400001,0.005928220362,0.0067569746860000005,0.007836026603200002,0.009277893909199999,0.0112483305088
131967169369.46455,3.086240172134235,3.095417165237434,3.1043610827366517,3.11360018953608,3.122499556639251,3.131800877351069,3.141045039009891,3.1499831931076,3.1587916117746637,3.1681458726808605,3.176907217011778,3.185750810541098,0.0028560688275,0.00318474522576,0.0035302886272,0.003901292067600001,0.004309541269199999,0.004773243261800001,0.005318069718,0.0059812143928,0.006817260702,0.0079059506796,0.009360577563000001,0.011348381947000002
133136358509.08397,3.0862752956539152,3.0954171504164463,3.104396303102494,3.11363545838284,3.122534871163485,3.131800844622725,3.1410449985609374,3.150018638627993,3.1588270919137,3.1681457843427645,3.1769070936804074,3.1857506299342715,0.0028818605611600004,0.0032134266385199996,0.0035620586424000003,0.0039363581399999995,0.0043481938076,0.0048159989722,0.00536563825,0.0060347059728,0.0068781541538,0.007976435907599999,0.0094439221194,0.011449334194200002
134315015613.72931,3.0862752834550666,3.095452323020684,3.104396284642795,3.1136707270298234,3.122534843875696,3.1318362052005058,3.1410804034547097,3.150018586714521,3.1588270247808925,3.168181293106791,3.176906968133248,3.185750446174778,0.0029078714458399997,0.0032423974249000003,0.0035940905298,0.0039717422304,0.004387210713200001,0.004859171472,0.005413698126,0.0060886608048,0.006939542441199999,0.0080476071232,0.0095280152796,0.011551143179000002
135504928110.07002,3.086310406729703,3.0954874955500613,3.104431504532608,3.1136707041716187,3.1225701576187,3.1318715653763674,3.141080361542278,3.1500540305890286,3.1588625027213038,3.1681812015513606,3.176942488186643,3.185785956590963,0.00293414498146,0.0032716324504000003,0.0036264601468,0.0040074216336,0.0044265707416000005,0.004902733795599999,0.0054621176352,0.006143111704800001,0.0070015388616,0.008119374304000001,0.009612946624,0.0116539455888
136704890583.1764,3.086345529974683,3.0954874798952168,3.104466724287743,3.113705972202767,3.122605471035938,3.13187153081424,3.141115765121343,3.1500539768046343,3.158897979618201,3.1682167072547003,3.1769423580635774,3.185785766137931,0.002960664768,0.0033011235132,0.0036591120429999998,0.0040434415722,0.004466319975,0.004946693392,0.0055110644864000006,0.0061980252544,0.0070641047248,0.008191828286,0.00969857312,0.011757611419199999
137915508754.49686,3.08634551708514,3.0955226520503327,3.1044667047828014,3.1137059484946388,3.1226054422454923,3.131906889961586,3.1411511681430575,3.150089418948344,3.1588979087546982,3.1682166123948443,3.176977873733785,3.185785572270379,0.0029874173183999995,0.0033309114931799996,0.0036920605079999998,0.0040797917142,0.0045063975762,0.004991035132800001,0.0055604372488,0.0062534709930000005,0.0071271999398,0.008264877434,0.009785003121599998,0.0118622053872
139136781673.21063,3.086380640056114,3.0955226358133108,3.104501924033877,3.1137412158643833,3.122640754814828,3.1319068541255275,3.1411511238974015,3.150124860271497,3.158933383313757,3.1682521149027822,3.176977738855964,3.1858210726425997,0.0030144400066,0.00336095517834,0.003725312027999999,0.0041164828072,0.004546889668,0.005035809048800001,0.0056102042752,0.006309449814,0.0071909043592,0.008338649810399999,0.0098721986188,0.0119677945434
140368703265.83167,3.086380626686017,3.0955578075743726,3.104537143115111,3.1137764829828525,3.122676067062352,3.131942212153619,3.1411865255103906,3.150124803495777,3.1589333098781807,3.168252016554906,3.1770132499081205,3.1858208717408307,0.0030416951569399993,0.0033913031630400004,0.0037588810798000003,0.0041535272338,0.0045877356398,0.0050810010138,0.005660499492000001,0.006365890361999999,0.0072551374268,0.008413052138399999,0.0099601986084,0.012074281080800001
141611931034.48276,3.086415749366304,3.0955929792312724,3.1045371225213616,3.1137764579675005,3.1226760366549375,3.1319775697374403,3.1412219265345604,3.1501602430078286,3.1589687819894374,3.1682875157273904,3.1770131101464125,3.185856365116748,0.00306922778552,0.0034219330013,0.0037927461432,0.0041908659582000005,0.004628944645,0.005126582832,0.00571122064,0.0064228640586,0.007320015974999999,0.008488178538399999,0.0100489631244,0.012181799707999999
142866483670.96994,3.086450871995258,3.095592962077874,3.1045723410474393,3.1138117243646874,3.1227113479848896,3.1319775319100405,3.1412218797945908,3.1501601841576643,3.1589687058704774,3.1682874137961905,3.1770486163364784,3.1858561569215906,0.00309701722452,0.0034528285920999995,0.0038269500808,0.004228616856,0.004670568844800001,0.005172596072,0.005762406108000001,0.0064803343492,0.0073854224549999995,0.0085639340616,0.0101386044344,0.012290214534
144131682363.85754,3.086450857865861,3.095628133307931,3.1046075593881075,3.1138469905157176,3.1227466589711073,3.1320128883202596,3.1412572793111555,3.1501956217307137,3.159004175461711,3.1683229095370473,3.177048471501028,3.1858559450061588,0.00312505271766,0.00348403253136,0.0038614715646000004,0.0042666858112,0.0047125469414,0.005219028145,0.0058140851911999995,0.0065383739392,0.0074514751584,0.0086404145156,0.010228973635399999,0.012399593206
145408204760.08014,3.0864859801745235,3.095663304413084,3.104607537638078,3.1138469640903734,3.122746626852655,3.1320482442296917,3.1412926781728916,3.150231058412272,3.1590396438441988,3.168322803876511,3.1770839727487,3.185891427350727,0.0031533696844000003,0.0035155324127,0.003896288487,0.0043050837248,0.0047549227187999995,0.005265885484799999,0.005866225673400001,0.0065969466498000005,0.0075181329104000005,0.0087175588488,0.010320220653600002,0.012510041509799999
146696054569.56494,3.086521102415808,3.095663286294875,3.104642755369703,3.1138822294575115,3.1227819368752,3.1320835995987903,3.141292628868332,3.150230996287498,3.1590395634988235,3.168358296037991,3.1770838226441924,3.185891207703351,0.0031819540145,0.003547297523,0.003931480120000001,0.0043438944692,0.0047976790716,0.0053132034940000005,0.0059187941676000005,0.006656014989000001,0.0075853530438000005,0.008795428987200002,0.010412230206400001,0.012621419893799998
147994499679.12326,3.086521087484181,3.095698456924503,3.1046779729220235,3.1139174945595514,3.1228172464766977,3.132083558947424,3.1413280261185212,3.1502664309414143,3.159075029206297,3.168393786396856,3.177119318751888,3.1859266824116155,0.0032107909504,0.0035794102347999996,0.003966954073799999,0.0043830232866,0.0048408600240000006,0.0053609164932,0.0059719280671999995,0.006715653632,0.007653220541999999,0.0088740476,0.010505118618000001,0.0127338691688
149305724858.18588,3.0865562093740055,3.095733627423568,3.1046779499447767,3.113952759340391,3.1228172125760003,3.1321189130658875,3.141363422677972,3.150301864658911,3.159110493603717,3.168393674925899,3.1771191631763904,3.1859264548226314,0.0032399203964399996,0.0036118048266000004,0.004002758117,0.004422540768,0.0048844026,0.0054090848008,0.006025523387400001,0.006775825419599999,0.007721728663800001,0.0089532932,0.01059880419,0.0128472472872
150627525636.96747,3.086591331181407,3.095768797787651,3.1047131668318686,3.113952730892641,3.1228525211370854,3.1321542666135525,3.1413633706005943,3.150301799086225,3.1591104088141115,3.168429161498246,3.1771546538798554,3.1859619216104256,0.0032693242456000005,0.0036444813032,0.0040389374844,0.004462421632,0.0049283971808,0.005457713797800001,0.0060795812824,0.006836527341599999,0.007790798039200001,0.0090333371488,0.0106934053304,0.0129617332768
151961384211.43338,3.0866264528987126,3.0957687782704975,3.1047483835002687,3.11398799483436,3.1228878292791404,3.1321542236797075,3.141398765473579,3.1503372306069406,3.159145870373438,3.1684646462879904,3.1771901419240955,3.1859616857192314,0.00329900953008,0.003677489148,0.0040754344276,0.00450268094,0.004972781036600001,0.0055067723766,0.006134170056,0.0068978360976,0.0078605515,0.009114058404000001,0.0107888631172,0.0130771825492
153307316798.7727,3.086626436823766,3.095803948108661,3.104783599921052,3.1140232584587095,3.1229231369654844,3.1321895758849374,3.141434159583999,3.150372661143697,3.159181330605139,3.16846452861432,3.1771899777705754,3.185961445592777,0.0033289537928,0.0037107995998000008,0.0041122841928,0.0045432936359999995,0.0050175895176000004,0.0055562871,0.006189255719999999,0.006959678023,0.0079309100646,0.0091955121192,0.0108851164972,0.013193667081
154665334592.14893,3.0866615581467918,3.0958391177763165,3.1047835751879487,3.114058521706834,3.1229231005156466,3.1322249274558227,3.1414695529188115,3.150408090641266,3.1591812410989997,3.1685000093512765,3.177225460180415,3.1859968997997123,0.00335920530402,0.0037444271399999997,0.0041494632368,0.0045843303128000005,0.0050627586384,0.005606297929399999,0.0062448382828,0.0070220886256,0.00800189982,0.0092777299636,0.0109822870752,0.013311297146400001
156034631399.24637,3.086696679363557,3.0958742872683094,3.1048187908946274,3.114058491122791,3.1229584070922844,3.132260278444429,3.1415049454292996,3.150408020142861,3.1592166982776773,3.1685354880659906,3.1772252900522275,3.185996650956001,0.0033897452909999997,0.0037783717739999995,0.004187018451,0.0046256941776,0.0051083807892000005,0.005656734080400001,0.0063009532014,0.0070850634968,0.008073574866,0.0093607319488,0.0110802878256,0.013429888560000002
157416817453.85806,3.08673180046784,3.095909456557766,3.1048540063586776,3.114093753473099,3.1229937131569434,3.1322956287759998,3.141504888401228,3.1504434472706624,3.1592521539735796,3.1685353639338207,3.177260766482061,3.1860320965279296,0.0034205772724799992,0.0038126686976,0.0042248912619999995,0.0046674727192000005,0.005154462928000001,0.0057076663534,0.006357564615599999,0.007148646624,0.0081459261414,0.0094443938288,0.0111792781828,0.013549626848
158811089509.62268,3.0867317831552756,3.095909435182572,3.10488922152591,3.114129015449952,3.1230290187583196,3.132295581771,3.141540279056416,3.1504788733074873,3.1592876082097603,3.1685708384195035,3.1772962400531775,3.1860318385785775,0.0034516816071199995,0.0038472256704,0.004263152158,0.004709639965800001,0.0052009343742,0.00575902682,0.006414708501600001,0.0072127984544,0.0082189181088,0.009528892458,0.01127912525,0.013670396565000001
160217436242.75848,3.08676690381749,3.095944603893887,3.104924436413577,3.114164277018539,3.1230643238283515,3.1323309306181106,3.1415756688448115,3.150514298194998,3.159287512017402,3.1686063107917284,3.17729606049759,3.1860672751222894,0.0034831044415200006,0.0038821566108,0.004301765904,0.004752231218,0.0052478658232,0.0058108802752,0.006472384767,0.0072775544970000005,0.0082925396736,0.009614175262399998,0.011379836499999999,0.0137923145216
161635840063.83643,3.0868020243599266,3.09597977238576,3.1049596510151103,3.1141995382245224,3.1230996283866506,3.1323662787727833,3.141611057751782,3.1505497219145977,3.159322962972895,3.16860617977339,3.1773315278356393,3.1860670078196733,0.0035148087421999997,0.003917439856,0.0043407325060000005,0.0047951758946,0.0052952219382,0.005863229874,0.006530593420799999,0.007342914761999999,0.008366883738,0.009700152160399999,0.011481503411999999,0.0139152625664
163068050803.66614,3.086837144752016,3.096014940674644,3.104959623399021,3.114234799005772,3.1230995876933436,3.1324016262226038,3.14164644576256,3.15054964478926,3.1593584123524154,3.168641647624098,3.1773313417595896,3.186102435006672,0.0035468401944000003,0.003953040221,0.0043800623548,0.0048385445904,0.0053430078373999995,0.005916075624799999,0.006589334472,0.0074088020195999995,0.008441904073199998,0.009787002866999999,0.0115840333872,0.014039395939800001
164511423899.2054,3.0868722649947835,3.096050108755079,3.1049948371830256,3.1142700593534434,3.123134890968392,3.1324369729550403,3.141681832824729,3.1505850659169377,3.1593938601319205,3.16867711332115,3.1773668025590083,3.186102157939293,0.0035791882620000003,0.0039889577111999995,0.004419769704,0.0048823373126,0.005391248378400001,0.005969417536,0.0066486433792,0.007475370385,0.008517600690600001,0.0098746021824,0.0116875914856,0.0141645937356
165968631250.27682,3.08690738510382,3.096085276598684,3.1050300506350594,3.1142700245865274,3.1231701936711898,3.1324723189574395,3.1416817692600874,3.1506204858198843,3.159429306238799,3.1687125766656594,3.177402260219171,3.1861375754302657,0.0036118178111999998,0.004025227523400001,0.004459865167799999,0.0049264908572,0.0054399489500000005,0.006023255615999999,0.006708446854399999,0.007542543,0.0085940091512,0.0099630569246,0.0117920420102,0.0142909782752
167438791148.64337,3.086907365733182,3.0961204441992756,3.10506526374762,3.114305283840429,3.1232054957909994,3.1325076642170373,3.141717154215264,3.1506559044788114,3.1594647506472784,3.16871243583481,3.177402063795927,3.186172988033008,0.0036447783808,0.0040618496636,0.004500348752800001,0.004971131400800001,0.005489109559999999,0.006077589873200001,0.0067688557116,0.007610319874799999,0.008671129467000003,0.0100522394336,0.0118974251838,0.0144185066236
168921902926.6259,3.0869424853191103,3.096155611550617,3.105100476513126,3.114340542662136,3.1232407973169796,3.1325430087209436,3.14175253821244,3.1506913218309998,3.15946464343134,3.168747894395536,3.177437514574298,3.1861726956974774,0.0036780409980000004,0.004098824137800001,0.0045412204656,0.005016160695,0.005538730216200001,0.006132420316,0.006829797,0.00767873652,0.008748912429400001,0.010142262158,0.012003802614000001,0.014547133003
170417959708.04248,3.086977604714812,3.096155586746405,3.1051356889499377,3.1143758010145532,3.12327609820656,3.132578352456158,3.141787921158397,3.150726737855646,3.15950008421439,3.1687833504995098,3.177472961871878,3.1862080979523357,0.0037116553896,0.0041361274458,0.00458244507,0.005061614041599999,0.005588846272,0.0061877469527999995,0.006891341628999999,0.007747792946399999,0.0088274205,0.010233140346,0.012111179465,0.014677019699999998
171926948133.8747,3.0870127239358722,3.09619075338028,3.105170900998557,3.1144110588884155,3.1233113985116607,3.1326136953742845,3.1418233030746685,3.1507621525317573,3.159535523171055,3.168818804167999,3.1775084057751997,3.186207795008548,0.0037455864218000003,0.004173806392,0.004624093058000001,0.005107491447800001,0.0056393870442000005,0.006243605190400001,0.0069534541584,0.0078174891648,0.008906676007600001,0.0103248384096,0.012219484451199998,0.0148079673
173449851597.71118,3.087047842977077,3.096225919721887,3.1052061126769592,3.1144463162743676,3.1233466981575937,3.132649037461127,3.141858683944443,3.15079756583814,3.1595709602732627,3.1688542553069596,3.177508194729414,3.186243186628291,0.0037798340999999997,0.0042118728804,0.0046661291935999995,0.0051537929207999995,0.005690423232,0.0062999950378,0.0070161345978,0.007887825186,0.0089866789648,0.0104173919652,0.0123287553792,0.014940212398199999
174985675095.14136,3.0870829618331697,3.0962610857882473,3.1052413239772796,3.114481573133504,3.1233819971322396,3.1326843787023604,3.1418940637507595,3.150832977753414,3.159606395543686,3.1688897038789823,3.1775436312207535,3.1862785729204925,0.0038143984295999998,0.0042502917252,0.0047085534834000005,0.0052005537636,0.005741954843799999,0.006356916504,0.007079382956800001,0.0079588010208,0.009067393833599998,0.010510801027200001,0.0124390586712,0.0150736370904
176535424567.18878,3.087118080476932,3.0962962515728125,3.105276534864614,3.114516829455496,3.123417295456144,3.132719719083519,3.1419294424361985,3.1508683882107604,3.1596418289036285,3.1688895470058838,3.1775790639583152,3.1862782532259977,0.0038493145564000002,0.004289062932400001,0.0047514011775999995,0.005247773983999999,0.0057939465416,0.006414369597999999,0.007143234696000001,0.008030452181400001,0.0091488561768,0.0106049704332,0.012550397096399999,0.015208191898000002
178098056199.13266,3.087153198902406,3.096331417044381,3.1053117453302157,3.1145520852599207,3.1234525930847585,3.132755058590007,3.1419648199824026,3.1509037972328304,3.159677260324235,3.1689249901309475,3.1776144929588317,3.186313628267919,0.0038845824864,0.0043282217008,0.0047946722834,0.0052954182936,0.005846433679799999,0.006472354328799999,0.0072076898256000005,0.008102743177600001,0.009231066006999999,0.010700090017,0.0126627350204,0.015344046478799998
179675675448.90082,3.087188317125887,3.0963665822204334,3.105346955392704,3.11458734050679,3.12348789000562,3.1327903971701936,3.142000196411868,3.1509392047055322,3.1597126897239893,3.1689604305141246,3.1776142661977267,3.18631329688195,0.003920167084800001,0.004367732844,0.004838331564,0.005343521996000001,0.005899416266800001,0.0065309061048,0.007272712904400001,0.0081757450238,0.009314058888,0.0107961007488,0.0127760364408,0.015481065381599999
181267244704.8438,3.0872234350968757,3.096436940344144,3.105382165016203,3.114622595185477,3.123523186206143,3.1328257348454396,3.1420355716241986,3.15097461069715,3.1597481171249666,3.168995868176179,3.177649687219703,3.186348660187493,0.003956138639,0.0044076918028,0.004882414270199999,0.005392085099,0.005952894311,0.006589989536,0.007338374845199999,0.008249386728,0.0093977992816,0.0108929670402,0.012890444075999999,0.015619421307200001
182872759325.34238,3.0872585528540677,3.0964721050579,3.1054173741917155,3.114693146185259,3.1235584816396393,3.1328610716007357,3.1420709456411777,3.151010015091514,3.15978354244416,3.1690313030162187,3.177685104268959,3.186384017603211,0.0039924268732,0.004447978329599999,0.0049269204092,0.005441138441,0.006006903167999999,0.006649604631400001,0.007404640207000001,0.008323739305399999,0.009482322752,0.0109907245092,0.013005886907799998,0.015759028317
184492207808.1922,3.0872936703689597,3.0965072694038245,3.105452582910151,3.114728399895308,3.1235937763266644,3.1328964073451155,3.1421063184016,3.151045417910824,3.1598189656502083,3.1690667349307917,3.177720517215578,3.1863836678579682,0.0040290669342,0.0044886876396000005,0.0049718499882,0.0054906206488,0.0060614074994,0.0067098222,0.007471544451999999,0.0083987672656,0.009567629312400001,0.0110894087746,0.013122400606000001,0.015899833061000002
186125571490.65622,3.0873287876121562,3.0965424334250735,3.105487791133869,3.1147636529733047,3.1236644179542714,3.1329317420994913,3.1421771422276286,3.1510808190832593,3.1598543867114555,3.1691021639395354,3.177755926000768,3.1864190129564394,0.0040660939696,0.004529749352,0.005017238259200001,0.005540597580600001,0.006116441920800001,0.0067706068518,0.007539094669600001,0.0084745061226,0.009653718976,0.011188984248,0.0132399851886,0.016041977207999998
187774000350.75412,3.087363904600064,3.0965775970627,3.1055582440102896,3.1147989054390393,3.1236997112395555,3.13296707588599,3.142212512614022,3.15111621858324,3.1598898055959594,3.1691375900005267,3.1777913305652037,3.186454351733727,0.0041034728442,0.004571233861199999,0.0050630434704,0.0055910339472,0.0061720082360000005,0.006831923196,0.0076072770976,0.0085509558884,0.009740591756,0.011289450944399999,0.0133586406736,0.0161854438984
189437523222.16183,3.087434163426303,3.096612760308223,3.1055934514438706,3.1148341572494083,3.123735003737913,3.133002408611136,3.142247881725478,3.151151616384938,3.1599252222161973,3.1691730129434963,3.1778267307734067,3.186489684192154,0.0041412271324,0.004613141174400001,0.0051093141656,0.005641965054200001,0.0062280700544,0.0068938420428,0.007676062992,0.008628116575,0.009828283218,0.011390880087600001,0.013478402732000001,0.0163301974528
